FileID,High_Quality,Sequencing_Status,Include,Genome_Name,IMG_Genome_ID ,NCBI_Taxon_ID,Strain,StrainName,Ecotype,Type,Size_Mb,GCpct,Cell_radius,Pmax,Genome_size,Gene_count,Scaffold_count,Study_Name,Sequencing_Center,Sequencing_Method,Assembly_Method,Proportal_Ecotype
2716884379,No,Draft,0,Prochlorococcus sp. AG-402-E17,2716884379,2162257,AG-402-E17,AG_402_E17,,SAG,1.328116,34.57,,,1328116,1619,59,HOT-BATS-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884380,No,Draft,0,Prochlorococcus sp. AG-402-F05,2716884380,2162258,AG-402-F05,AG_402_F05,,SAG,1.629827,31.27,,,1629827,1887,45,HOT-BATS-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884381,No,Draft,0,Prochlorococcus sp. AG-402-G08,2716884381,2162259,AG-402-G08,AG_402_G08,,SAG,1.630164,35,,,1630164,1975,55,HOT-BATS-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884382,No,Draft,0,Prochlorococcus sp. AG-402-K04,2716884382,2162260,AG-402-K04,AG_402_K04,,SAG,1.37874,34.68,,,1378740,1660,44,HOT-BATS-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884383,No,Draft,0,Prochlorococcus sp. AG-402-N08,2716884383,2162261,AG-402-N08,AG_402_N08,,SAG,1.614457,31.25,,,1614457,1888,28,HOT-BATS-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884384,No,Draft,0,Prochlorococcus sp. AG-402-N09,2716884384,2162262,AG-402-N09,AG_402_N09,,SAG,1.538304,35.11,,,1538304,1830,53,HOT-BATS-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884385,No,Draft,0,Prochlorococcus sp. AG-409-A10,2716884385,2162263,AG-409-A10,AG_409_A10,,SAG,1.583466,35.2,,,1583466,1773,29,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884386,No,Draft,0,Prochlorococcus sp. AG-409-A19,2716884386,2162264,AG-409-A19,AG_409_A19,,SAG,1.330441,40.15,,,1330441,1423,44,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884387,No,Draft,0,Prochlorococcus sp. AG-409-A22,2716884387,2162265,AG-409-A22,AG_409_A22,,SAG,1.075198,31.16,,,1075198,1274,47,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884388,No,Draft,0,Prochlorococcus sp. AG-409-B05,2716884388,2162266,AG-409-B05,AG_409_B05,,SAG,1.797579,38.86,,,1797579,1953,52,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884389,No,Draft,0,Prochlorococcus sp. AG-409-B13,2716884389,2162267,AG-409-B13,AG_409_B13,,SAG,1.450612,41.09,,,1450612,1580,47,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884390,No,Draft,0,Prochlorococcus sp. AG-409-B20,2716884390,2162268,AG-409-B20,AG_409_B20,,SAG,0.856961,41.01,,,856961,957,35,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884391,No,Draft,0,Prochlorococcus sp. AG-409-C21,2716884391,2162269,AG-409-C21,AG_409_C21,,SAG,0.877608,37.65,,,877608,994,46,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884392,No,Draft,0,Prochlorococcus sp. AG-409-D06,2716884392,2162270,AG-409-D06,AG_409_D06,,SAG,0.532342,35.93,,,532342,589,10,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884393,No,Draft,0,Prochlorococcus sp. AG-409-M02,2716884393,2162271,AG-409-M02,AG_409_M02,,SAG,0.39435,43.76,,,394350,419,14,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884394,No,Draft,0,Prochlorococcus sp. AG-409-M05,2716884394,2162272,AG-409-M05,AG_409_M05,,SAG,1.69276,40.7,,,1692760,1824,32,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884395,No,Draft,0,Prochlorococcus sp. AG-409-N21,2716884395,2162273,AG-409-N21,AG_409_N21,,SAG,1.280359,38.96,,,1280359,1441,37,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884396,No,Draft,0,Prochlorococcus sp. AG-409-O23,2716884396,2162274,AG-409-O23,AG_409_O23,,SAG,1.382535,42.05,,,1382535,1544,55,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884397,No,Draft,0,Prochlorococcus sp. AG-409-P01,2716884397,2162275,AG-409-P01,AG_409_P01,,SAG,1.783663,41.89,,,1783663,1935,31,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884398,No,Draft,0,Prochlorococcus sp. AG-409-P03,2716884398,2162276,AG-409-P03,AG_409_P03,,SAG,1.35958,41.4,,,1359580,1507,47,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884399,No,Draft,0,Prochlorococcus sp. AG-409-P19,2716884399,2162277,AG-409-P19,AG_409_P19,,SAG,1.164213,35.63,,,1164213,1300,35,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884400,No,Draft,0,Prochlorococcus sp. AG-412-A14,2716884400,2162278,AG-412-A14,AG_412_A14,,SAG,1.390573,31.1,,,1390573,1651,36,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884401,No,Draft,0,Prochlorococcus sp. AG-418-F16,2716884401,2162279,AG-418-F16,AG_418_F16,,SAG,1.169063,31.25,,,1169063,1405,54,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884402,No,Draft,0,Prochlorococcus sp. AG-418-G23,2716884402,2162280,AG-418-G23,AG_418_G23,,SAG,1.179322,31.3,,,1179322,1414,61,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884403,No,Draft,0,Prochlorococcus sp. AG-418-I20,2716884403,2162281,AG-418-I20,AG_418_I20,,SAG,1.498119,31.33,,,1498119,1767,24,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884404,No,Draft,0,Prochlorococcus sp. AG-418-J17,2716884404,2162282,AG-418-J17,AG_418_J17,,SAG,1.454284,31.38,,,1454284,1755,53,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884405,No,Draft,0,Prochlorococcus sp. AG-418-J19,2716884405,2162283,AG-418-J19,AG_418_J19,,SAG,1.071668,31.67,,,1071668,1354,64,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884406,No,Draft,0,Prochlorococcus sp. AG-418-K17,2716884406,2162284,AG-418-K17,AG_418_K17,,SAG,1.27301,31.37,,,1273010,1508,45,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884407,No,Draft,0,Prochlorococcus sp. AG-418-L19,2716884407,2162285,AG-418-L19,AG_418_L19,,SAG,0.684985,32.15,,,684985,772,16,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884408,No,Draft,0,Prochlorococcus sp. AG-418-M05,2716884408,2162286,AG-418-M05,AG_418_M05,,SAG,0.240465,32.75,,,240465,336,48,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884409,No,Draft,0,Prochlorococcus sp. AG-418-M08,2716884409,2162287,AG-418-M08,AG_418_M08,,SAG,1.664652,30.6,,,1664652,1915,29,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884410,No,Draft,0,Prochlorococcus sp. AG-418-M21,2716884410,2162288,AG-418-M21,AG_418_M21,,SAG,2.096514,30.48,,,2096514,2356,96,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884411,No,Draft,0,Prochlorococcus sp. AG-418-O02,2716884411,2162289,AG-418-O02,AG_418_O02,,SAG,1.340197,31.43,,,1340197,1653,48,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884412,No,Draft,0,Prochlorococcus sp. AG-418-O03,2716884412,2162290,AG-418-O03,AG_418_O03,,SAG,1.313503,31.73,,,1313503,1610,74,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884413,No,Draft,0,Prochlorococcus sp. AG-418-P06,2716884413,2162291,AG-418-P06,AG_418_P06,,SAG,1.442942,31.38,,,1442942,1760,41,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884414,No,Draft,0,Prochlorococcus sp. AG-418-P13,2716884414,2162292,AG-418-P13,AG_418_P13,,SAG,1.498982,31.54,,,1498982,1776,36,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884415,No,Draft,0,Prochlorococcus sp. AG-424-A03,2716884415,2162293,AG-424-A03,AG_424_A03,,SAG,1.097307,31.41,,,1097307,1406,57,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884416,No,Draft,0,Prochlorococcus sp. AG-424-A14,2716884416,2162294,AG-424-A14,AG_424_A14,,SAG,1.253221,31.46,,,1253221,1541,58,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884417,No,Draft,0,Prochlorococcus sp. AG-424-E18,2716884417,2162295,AG-424-E18,AG_424_E18,,SAG,1.453179,31.33,,,1453179,1753,31,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884418,No,Draft,0,Prochlorococcus sp. AG-424-G03,2716884418,2162296,AG-424-G03,AG_424_G03,,SAG,0.943198,31.48,,,943198,1171,41,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884419,No,Draft,0,Prochlorococcus sp. AG-424-P18,2716884419,2162297,AG-424-P18,AG_424_P18,,SAG,1.47933,31.17,,,1479330,1790,45,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884420,No,Draft,0,Prochlorococcus sp. AG-424-P23,2716884420,2162298,AG-424-P23,AG_424_P23,,SAG,1.453684,31.4,,,1453684,1740,40,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884421,No,Draft,0,Prochlorococcus sp. AG-429-A02,2716884421,2162299,AG-429-A02,AG_429_A02,,SAG,0.35267,32.07,,,352670,446,61,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884422,No,Draft,0,Prochlorococcus sp. AG-429-C19,2716884422,2162300,AG-429-C19,AG_429_C19,,SAG,0.604614,31.84,,,604614,763,57,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884423,No,Draft,0,Prochlorococcus sp. AG-429-E20,2716884423,2162301,AG-429-E20,AG_429_E20,,SAG,0.381172,31.6,,,381172,531,75,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884424,No,Draft,0,Prochlorococcus sp. AG-429-J03,2716884424,2162302,AG-429-J03,AG_429_J03,,SAG,0.353636,34.44,,,353636,485,55,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884425,No,Draft,0,Prochlorococcus sp. AG-429-P21,2716884425,2162303,AG-429-P21,AG_429_P21,,SAG,0.270893,37.69,,,270893,346,14,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884426,No,Draft,0,Prochlorococcus sp. AG-432-B15,2716884426,2162304,AG-432-B15,AG_432_B15,,SAG,1.004026,34.87,,,1004026,1259,73,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884427,No,Draft,0,Prochlorococcus sp. AG-432-D09,2716884427,2162305,AG-432-D09,AG_432_D09,,SAG,0.882702,51.16,,,882702,1008,64,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884428,No,Draft,0,Prochlorococcus sp. AG-432-O20,2716884428,2162306,AG-432-O20,AG_432_O20,,SAG,0.440284,38.98,,,440284,563,70,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884429,No,Draft,0,Prochlorococcus sp. AG-436-A02,2716884429,2162307,AG-436-A02,AG_436_A02,,SAG,0.199221,36.35,,,199221,250,16,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884430,No,Draft,0,Prochlorococcus sp. AG-436-A04,2716884430,2162308,AG-436-A04,AG_436_A04,,SAG,1.440735,31.18,,,1440735,1710,42,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884431,No,Draft,0,Prochlorococcus sp. AG-436-B23,2716884431,2162309,AG-436-B23,AG_436_B23,,SAG,0.716213,31.7,,,716213,850,41,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884432,No,Draft,0,Prochlorococcus sp. AG-436-C05,2716884432,2162310,AG-436-C05,AG_436_C05,,SAG,1.136101,30.88,,,1136101,1350,40,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884433,No,Draft,0,Prochlorococcus sp. AG-436-C13,2716884433,2162311,AG-436-C13,AG_436_C13,,SAG,1.551218,35.11,,,1551218,1829,38,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884434,No,Draft,0,Prochlorococcus sp. AG-436-C14,2716884434,2162312,AG-436-C14,AG_436_C14,,SAG,1.721468,34.63,,,1721468,2012,52,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884435,No,Draft,0,Prochlorococcus sp. AG-436-D07,2716884435,2162313,AG-436-D07,AG_436_D07,,SAG,0.387567,41.86,,,387567,449,52,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884436,No,Draft,0,Prochlorococcus sp. AG-436-D21,2716884436,2162314,AG-436-D21,AG_436_D21,,SAG,1.162959,31.47,,,1162959,1397,47,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884437,No,Draft,0,Prochlorococcus sp. AG-436-E22,2716884437,2162315,AG-436-E22,AG_436_E22,,SAG,1.023528,31.42,,,1023528,1264,60,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884438,No,Draft,0,Prochlorococcus sp. AG-436-M02,2716884438,2162316,AG-436-M02,AG_436_M02,,SAG,1.501005,36.2,,,1501005,1718,53,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884439,No,Draft,0,Prochlorococcus sp. AG-436-N08,2716884439,2162317,AG-436-N08,AG_436_N08,,SAG,0.84989,37.12,,,849890,940,39,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884440,No,Draft,0,Prochlorococcus sp. AG-436-O09,2716884440,2162318,AG-436-O09,AG_436_O09,,SAG,1.191806,37.41,,,1191806,1414,62,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884441,No,Draft,0,Prochlorococcus sp. AG-436-O11,2716884441,2162319,AG-436-O11,AG_436_O11,,SAG,1.279919,31.19,,,1279919,1512,36,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884442,No,Draft,0,Prochlorococcus sp. AG-436-O17,2716884442,2162320,AG-436-O17,AG_436_O17,,SAG,0.773737,36.2,,,773737,904,57,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884443,No,Draft,0,Prochlorococcus sp. AG-436-O20,2716884443,2162321,AG-436-O20,AG_436_O20,,SAG,0.76282,36.72,,,762820,859,26,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884444,No,Draft,0,Prochlorococcus sp. AG-436-P23,2716884444,2162322,AG-436-P23,AG_436_P23,,SAG,1.715567,50.52,,,1715567,1881,105,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884445,No,Draft,0,Prochlorococcus sp. AG-442-M23,2716884445,2162323,AG-442-M23,AG_442_M23,,SAG,1.634928,30.72,,,1634928,1862,27,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884446,No,Draft,0,Prochlorococcus sp. AG-442-N07,2716884446,2162324,AG-442-N07,AG_442_N07,,SAG,1.443471,31.34,,,1443471,1699,33,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884447,No,Draft,0,Prochlorococcus sp. AG-442-N17,2716884447,2162325,AG-442-N17,AG_442_N17,,SAG,1.180721,30.78,,,1180721,1372,34,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884448,No,Draft,0,Prochlorococcus sp. AG-449-C14,2716884448,2162326,AG-449-C14,AG_449_C14,,SAG,1.18225,31.64,,,1182250,1453,70,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884449,No,Draft,0,Prochlorococcus sp. AG-449-O05,2716884449,2162327,AG-449-O05,AG_449_O05,,SAG,1.028885,31.53,,,1028885,1288,68,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884450,No,Draft,0,Prochlorococcus sp. AG-449-P16,2716884450,2162328,AG-449-P16,AG_449_P16,,SAG,1.064203,31.37,,,1064203,1261,46,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884451,No,Draft,0,Prochlorococcus sp. AG-455-B05,2716884451,2162329,AG-455-B05,AG_455_B05,,SAG,0.931365,35.2,,,931365,1171,79,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884452,No,Draft,0,Prochlorococcus sp. AG-455-E04,2716884452,2162330,AG-455-E04,AG_455_E04,,SAG,0.560841,31.94,,,560841,709,59,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884453,No,Draft,0,Prochlorococcus sp. AG-455-E15,2716884453,2162331,AG-455-E15,AG_455_E15,,SAG,0.824644,31.9,,,824644,1002,77,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884454,No,Draft,0,Prochlorococcus sp. AG-455-G08,2716884454,2162332,AG-455-G08,AG_455_G08,,SAG,0.913442,35.4,,,913442,1077,53,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884455,No,Draft,0,Prochlorococcus sp. AG-455-O05,2716884455,2162333,AG-455-O05,AG_455_O05,,SAG,0.769298,31,,,769298,913,82,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884456,No,Draft,0,Prochlorococcus sp. AG-459-A01,2716884456,2162334,AG-459-A01,AG_459_A01,,SAG,0.773886,30.92,,,773886,996,88,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884457,No,Draft,0,Prochlorococcus sp. AG-459-A02,2716884457,2162335,AG-459-A02,AG_459_A02,,SAG,0.975842,31.36,,,975842,1165,75,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884458,No,Draft,0,Prochlorococcus sp. AG-459-O09,2716884458,2162336,AG-459-O09,AG_459_O09,,SAG,1.228265,31.36,,,1228265,1473,76,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
